County Code,Perm ID,Facility Name,Building #,Building Name,Building Status,SPC Rating,2007 Hazus Score (%),2010 Hazus Score (%),NPC Rating,Location 1,Count
40 - San Luis Obispo,10766,"Marian Regional Medical Center, Arroyo Grande",BLD-01931,Main Entrance,In Service,4s,,,1,"Arroyo Grande
(35.1134605, -120.590538)",1
40 - San Luis Obispo,10766,"Marian Regional Medical Center, Arroyo Grande",BLD-01932,Storage and Service,In Service,5s,,,1,"Arroyo Grande
(35.1134605, -120.590538)",1
40 - San Luis Obispo,10766,"Marian Regional Medical Center, Arroyo Grande",BLD-01933,"Nursing Unit, Admin, Laboratory",In Service,2,0.48,,1,"Arroyo Grande
(35.1134605, -120.590538)",1
40 - San Luis Obispo,10766,"Marian Regional Medical Center, Arroyo Grande",BLD-03312,Acute Rehab,In Service,5s,,,NYA,"Arroyo Grande
(35.1134605, -120.590538)",1
40 - San Luis Obispo,10778,Sierra Vista Regional Medical Center,BLD-00839,Main Hospital and Additions,In Service,2,0.37,,2,"San Luis Obispo
(35.2921181, -120.6660004)",1
40 - San Luis Obispo,10778,Sierra Vista Regional Medical Center,BLD-00840,Patient Tower,In Service,2,0.01,,2,"San Luis Obispo
(35.2921181, -120.6660004)",1
40 - San Luis Obispo,10778,Sierra Vista Regional Medical Center,BLD-00841,West Wing,In Service,3,,,2,"San Luis Obispo
(35.2921181, -120.6660004)",1
40 - San Luis Obispo,10778,Sierra Vista Regional Medical Center,BLD-00842,E. R. Addition,In Service,4,,,2,"San Luis Obispo
(35.2921181, -120.6660004)",1
40 - San Luis Obispo,13999,Twin Cities Community Hospital,BLD-00241,Main Hospital,In Service,4,,,2,"Templeton
(35.5553551, -120.720665)",1
40 - San Luis Obispo,13999,Twin Cities Community Hospital,BLD-00242,Radiology Addition/Cath Lab,In Service,4,,,2,"Templeton
(35.5553551, -120.720665)",1
40 - San Luis Obispo,13999,Twin Cities Community Hospital,BLD-00243,E.R. Room,In Service,4,,,2,"Templeton
(35.5553551, -120.720665)",1
40 - San Luis Obispo,13999,Twin Cities Community Hospital,BLD-00244,Administrative Addition,In Service,4,,,2,"Templeton
(35.5553551, -120.720665)",1
40 - San Luis Obispo,13999,Twin Cities Community Hospital,BLD-03458,Diagnostic & Treatment Expansion,In Service,5,,,4,"Templeton
(35.5553551, -120.720665)",1
40 - San Luis Obispo,13999,Twin Cities Community Hospital,BLD-03459,West Nurse Addition,In Service,5,,,4,"Templeton
(35.5553551, -120.720665)",1
40 - San Luis Obispo,13999,Twin Cities Community Hospital,BLD-03460,Support Service Building,In Service,5s,,,2,"Templeton
(35.5553551, -120.720665)",1
40 - San Luis Obispo,13999,Twin Cities Community Hospital,BLD-03461,Patient Tower Addition,In Service,5s,,,2,"Templeton
(35.5553551, -120.720665)",1
41 - San Mateo,10797,Kaiser Foundation Hospital - Redwood City,BLD-00844,Hospital,In Service,1,,12.21,2,"Redwood City
(37.489263, -122.223849)",1
41 - San Mateo,10797,Kaiser Foundation Hospital - Redwood City,BLD-00845,Service Building 3,In Service,1,,5.22,2,"Redwood City
(37.489263, -122.223849)",1
41 - San Mateo,10797,Kaiser Foundation Hospital - Redwood City,BLD-02809,Service Building 1,In Service,1,,,2,"Redwood City
(37.489263, -122.223849)",1
41 - San Mateo,10797,Kaiser Foundation Hospital - Redwood City,BLD-02810,Service Building 2,In Service,1,,,2,"Redwood City
(37.489263, -122.223849)",1
41 - San Mateo,10797,Kaiser Foundation Hospital - Redwood City,BLD-02811,Service Building 4,Not an Independent Building,N/A,,,N/A,"Redwood City
(37.489263, -122.223849)",1
41 - San Mateo,18219,Kaiser Foundation Hospital - Redwood City,BLD-03280,Central Plant,Under Construction,5s,,,NYA,"Redwoord City
(37.489127, -122.225155)",1
41 - San Mateo,18219,Kaiser Foundation Hospital - Redwood City,BLD-05277,Replacement Hospital,Under Construction,5s,,,NYA,"Redwood City
(37.489127, -122.225155)",1
41 - San Mateo,13086,Kaiser Foundation Hospital - South San Francisco,BLD-00177,Hospital - Building 1,In Service,2,0.45,,2,"South San Francisco
(37.659336, -122.439209)",1
41 - San Mateo,13086,Kaiser Foundation Hospital - South San Francisco,BLD-00178,Hospital - Building 2,In Service,2,0.45,,2,"South San Francisco
(37.659336, -122.439209)",1
41 - San Mateo,13086,Kaiser Foundation Hospital - South San Francisco,BLD-00179,Hospital Tower - Building 3,In Service,3,,,2,"South San Francisco
(37.659336, -122.439209)",1
41 - San Mateo,13086,Kaiser Foundation Hospital - South San Francisco,BLD-00180,Hospital - Building 4,In Service,2,0.61,,2,"South San Francisco
(37.659336, -122.439209)",1
41 - San Mateo,13086,Kaiser Foundation Hospital - South San Francisco,BLD-00181,Hospital - Building 5,In Service,2,0.61,,2,"South San Francisco
(37.659336, -122.439209)",1
41 - San Mateo,13086,Kaiser Foundation Hospital - South San Francisco,BLD-00182,Hospital - Building 6,In Service,2,0.45,,2,"South San Francisco
(37.659336, -122.439209)",1
41 - San Mateo,13086,Kaiser Foundation Hospital - South San Francisco,BLD-00183,Hospital - Building 7.1,In Service,3,,,2,"South San Francisco
(37.659336, -122.439209)",1
41 - San Mateo,13086,Kaiser Foundation Hospital - South San Francisco,BLD-00184,Hospital - Building 8,In Service,3,,,2,"South San Francisco
(37.659336, -122.439209)",1
41 - San Mateo,13086,Kaiser Foundation Hospital - South San Francisco,BLD-00185,Hospital - Building 9,In Service,3,,,2,"South San Francisco
(37.659336, -122.439209)",1
41 - San Mateo,13086,Kaiser Foundation Hospital - South San Francisco,BLD-03106,Ancillary Building,Not an Independent Building,N/A,,,NYA,"South San Francisco
(37.659336, -122.439209)",1
41 - San Mateo,13086,Kaiser Foundation Hospital - South San Francisco,BLD-03475,Hospital - Building 6 Canopy,In Service,2,,,2,"South San Francisco
(37.659336, -122.439209)",1
41 - San Mateo,13086,Kaiser Foundation Hospital - South San Francisco,BLD-03476,Hospital - Building 7.3,Not an Independent Building,N/A,,,N/A,"South San Francisco
(37.659336, -122.439209)",1
41 - San Mateo,13086,Kaiser Foundation Hospital - South San Francisco,BLD-03477,Hospital - Building 7.2 Exhaust Hood,In Service,4,,,2,"South San Francisco
(37.659336, -122.439209)",1
41 - San Mateo,16836,Menlo Park Surgical Hospital,BLD-00024,Recovery Inn Acute Care Hospital,In Service,5,,,3,"Menlo Park
(37.4621833, -122.1593676)",1
41 - San Mateo,10804,Mills-Peninsula Medical Center,BLD-03217,New Hospital,In Service,5s,,,NYA,"Burlingame
(37.5924072, -122.3850479)",1
41 - San Mateo,18172,Palo Alto Medical Foundation - San Carlos Center,BLD-05351,Hospital,Under Construction,5s,,,NYA,"San Carlos
(37.5148811, -122.2595139)",1
41 - San Mateo,18172,Palo Alto Medical Foundation - San Carlos Center,BLD-05352,Central Utility Plant,Under Construction,5s,,,NYA,"San Carlos
(37.5148811, -122.2595139)",1
41 - San Mateo,10810,San Mateo Medical Center,BLD-00854,Original Hospital,In Service,2,,0.98,2,"San Mateo
(37.5309029, -122.300209)",1
41 - San Mateo,10810,San Mateo Medical Center,BLD-00856,Central Plant,In Service,5,,,4,"San Mateo
(37.5309029, -122.300209)",1
41 - San Mateo,10810,San Mateo Medical Center,BLD-00857,Nursing Wing,In Service,5s,,,2,"San Mateo
(37.5309029, -122.300209)",1
41 - San Mateo,10810,San Mateo Medical Center,BLD-00858,Nursing Wing Link,In Service,5s,,,2,"San Mateo
(37.5309029, -122.300209)",1
41 - San Mateo,10810,San Mateo Medical Center,BLD-00859,North Addition,In Service,5s,,,4,"San Mateo
(37.5309029, -122.300209)",1
41 - San Mateo,10810,San Mateo Medical Center,BLD-02636,Diagnostic and Treatment Center,In Service,5,,,4,"San Mateo
(37.5309029, -122.300209)",1
41 - San Mateo,10810,San Mateo Medical Center,BLD-05788,Original Hospital - B1,In Service,2,,0.54,NYA,"San Mateo
(37.5309029, -122.300209)",1
41 - San Mateo,10810,San Mateo Medical Center,BLD-05789,Original Hospital - B2,In Service,2,,0.83,NYA,"San Mateo
(37.5309029, -122.300209)",1
41 - San Mateo,10810,San Mateo Medical Center,BLD-05792,Emergency Department Renovation and Addition (1988 Addition),In Service,4,,,2,"San Mateo
(37.5309029, -122.300209)",1
41 - San Mateo,10811,Sequoia Hospital,BLD-00860,Building 1,In Service,2,,,3,"Redwood City
(37.4799843, -122.2544022)",1
41 - San Mateo,10811,Sequoia Hospital,BLD-00861,Building 2,In Service,2,,,2,"Redwood City
(37.4799843, -122.2544022)",1
41 - San Mateo,10811,Sequoia Hospital,BLD-00862,Building 3,In Service,2,1.39,,3,"Redwood City
(37.4799843, -122.2544022)",1
41 - San Mateo,10811,Sequoia Hospital,BLD-00863,Building 4,In Service,2,,,3,"Redwood City
(37.4799843, -122.2544022)",1
41 - San Mateo,10811,Sequoia Hospital,BLD-00864,Building 5,In Service,2,,0.81,3,"Redwood City
(37.4799843, -122.2544022)",1
41 - San Mateo,10811,Sequoia Hospital,BLD-00865,"Building 6, 8, 9 and 10",In Service,1,,,2,"Redwood City
(37.4799843, -122.2544022)",1
41 - San Mateo,10811,Sequoia Hospital,BLD-00866,Building 7,In Service,2,,,3,"Redwood City
(37.4799843, -122.2544022)",1
41 - San Mateo,10811,Sequoia Hospital,BLD-05198,Building 1A,In Service,2,,,3,"Redwood City
(37.4799843, -122.2544022)",1
41 - San Mateo,10811,Sequoia Hospital,BLD-05233,Pavilion,Under Construction,5s,,,NYA,"Redwood City
(37.4799843, -122.2544022)",1
41 - San Mateo,10811,Sequoia Hospital,BLD-05234,Dining Room,In Service,5s,,,NYA,"Redwood City
(37.4799843, -122.2544022)",1
41 - San Mateo,10801,Seton Medical Center,BLD-00846,1963 Tower,In Service,1,2.29,,2,"Daly City
(37.6796951, -122.4743729)",1
41 - San Mateo,10801,Seton Medical Center,BLD-00847,Front Wing,In Service,1,2.24,,2,"Daly City
(37.6796951, -122.4743729)",1
41 - San Mateo,10801,Seton Medical Center,BLD-00848,Area A & B,In Service,3s,,,2,"Daly City
(37.6796951, -122.4743729)",1
41 - San Mateo,10801,Seton Medical Center,BLD-00849,Area C,In Service,3s,,,2,"Daly City
(37.6796951, -122.4743729)",1
41 - San Mateo,10801,Seton Medical Center,BLD-00850,Area D,In Service,3s,,,2,"Daly City
(37.6796951, -122.4743729)",1
41 - San Mateo,10801,Seton Medical Center,BLD-00851,Center Pod,In Service,3s,,,2,"Daly City
(37.6796951, -122.4743729)",1
41 - San Mateo,10801,Seton Medical Center,BLD-00852,South Pod,In Service,3s,,,2,"Daly City
(37.6796951, -122.4743729)",1
41 - San Mateo,10801,Seton Medical Center,BLD-00853,Utilities Service Building,In Service,4s,,,2,"Daly City
(37.6796951, -122.4743729)",1
41 - San Mateo,10801,Seton Medical Center,BLD-05838,Seton Medical Center Acute Care Replacement Hospital,Proposed,5s,,,NYA,"Daly City
(37.6796951, -122.4743729)",1
42 - Santa Barbara,17662,Cottage Rehabilitation Hospital,BLD-01022,Hospital Building,In Service,2,,,3,"Santa Barbara
(34.4328232, -119.7227325)",1
42 - Santa Barbara,17662,Cottage Rehabilitation Hospital,BLD-01023,Locker Building,In Service,5,,,4,"Santa Barbara
(34.4328232, -119.7227325)",1
42 - Santa Barbara,17662,Cottage Rehabilitation Hospital,BLD-01024,Administration Building,In Service,5,,,4,"Santa Barbara
(34.4328232, -119.7227325)",1
42 - Santa Barbara,17662,Cottage Rehabilitation Hospital,BLD-02677,Breezeway Building,In Service,5,,,4,"Santa Barbara
(34.4328232, -119.7227325)",1
42 - Santa Barbara,17662,Cottage Rehabilitation Hospital,BLD-02678,Office Infill Building,In Service,5,,,4,"Santa Barbara
(34.4328232, -119.7227325)",1
42 - Santa Barbara,10831,Goleta Valley Cottage Hospital,BLD-00867,Hospital and Addition,In Service,1,,,2,"Santa Barbara
(34.4334373, -119.8103867)",1
42 - Santa Barbara,10831,Goleta Valley Cottage Hospital,BLD-00868,Maintenance Shop,In Service,1,,,2,"Santa Barbara
(34.4334373, -119.8103867)",1
42 - Santa Barbara,10831,Goleta Valley Cottage Hospital,BLD-00869,Emergency Power System Building,In Service,5s,,,3,"Santa Barbara
(34.4334373, -119.8103867)",1
42 - Santa Barbara,10831,Goleta Valley Cottage Hospital,BLD-03218,New Replacement Hospital,Under Construction,5s,,,NYA,"Santa Barbara
(34.4334373, -119.8103867)",1
42 - Santa Barbara,10831,Goleta Valley Cottage Hospital,BLD-05290,Medical Gas Facility,In Service,5,,,4,"Santa Barbara
(34.4334373, -119.8103867)",1
42 - Santa Barbara,10831,Goleta Valley Cottage Hospital,BLD-05291,Bulk Oxygen Storage Facility,Equipment Yard,N/A,,,4,"Santa Barbara
(34.4334373, -119.8103867)",1
42 - Santa Barbara,10831,Goleta Valley Cottage Hospital,BLD-05365,Bulk Oxygen Storage,Equipment Yard,N/A,,,NYA,"Santa Barbara
(34.4334373, -119.8103867)",1
42 - Santa Barbara,10836,Lompoc Valley Medical Center,BLD-03028,Replacement Facility,In Service,5s,,,4,"Lompoc
(34.6392824, -120.4395707)",1
42 - Santa Barbara,10838,Marian Regional Medical Center,BLD-00878,Main Hospital,In Service,2,0.43,,2,"Santa Maria
(34.950985, -120.4132233)",1
42 - Santa Barbara,10838,Marian Regional Medical Center,BLD-00879,Surgery Addition,In Service,3s,,,2,"Santa Maria
(34.950985, -120.4132233)",1
42 - Santa Barbara,10838,Marian Regional Medical Center,BLD-00881,Central Plant II - 1993,In Service,5s,,,2,"Santa Maria
(34.950985, -120.4132233)",1
42 - Santa Barbara,10838,Marian Regional Medical Center,BLD-00882,ER/CCU/Radiology Addition,In Service,4s,,,2,"Santa Maria
(34.950985, -120.4132233)",1
42 - Santa Barbara,10838,Marian Regional Medical Center,BLD-00883,Laboratory Addition,In Service,4s,,,2,"Santa Maria
(34.950985, -120.4132233)",1
42 - Santa Barbara,10838,Marian Regional Medical Center,BLD-03385,Mechanical / Electrical Room Addition,In Service,5s,,,4,"Santa Maria
(34.950985, -120.4132233)",1
42 - Santa Barbara,10838,Marian Regional Medical Center,BLD-03386,New Hospital Expansion,In Service,5s,,,4,"Santa Maria
(34.950985, -120.4132233)",1
42 - Santa Barbara,10838,Marian Regional Medical Center,BLD-05455,New Hospital Expansion - Section J,In Service,5s,,,4,"Santa Maria
(34.950985, -120.4132233)",1
42 - Santa Barbara,10838,Marian Regional Medical Center,BLD-05456,New Hospital Expansion - Section K,In Service,5s,,,4,"Santa Maria
(34.950985, -120.4132233)",1
42 - Santa Barbara,10838,Marian Regional Medical Center,BLD-05457,New Hospital Expansion - Main Entry Canopy,In Service,5s,,,4,"Santa Maria
(34.950985, -120.4132233)",1
42 - Santa Barbara,10838,Marian Regional Medical Center,BLD-05458,New Hospital Expansion - Emergency Department Entry Canopy,In Service,5s,,,4,"Santa Maria
(34.950985, -120.4132233)",1
42 - Santa Barbara,10838,Marian Regional Medical Center,BLD-05459,New Hospital Expansion - Ambulance Entry Canopy,In Service,5s,,,4,"Santa Maria
(34.950985, -120.4132233)",1
42 - Santa Barbara,10838,Marian Regional Medical Center,BLD-05623,Breezeway,Under Construction,N/A,,,NYA,"Santa Maria
(34.950985, -120.4132233)",1
42 - Santa Barbara,10843,Santa Barbara Cottage Hospital,BLD-00901,South Wing (Building D),In Service,2,,0.93,2,"Santa Barbara
(34.4294089, -119.7232325)",1
42 - Santa Barbara,10843,Santa Barbara Cottage Hospital,BLD-00902,East Wing (Building E),In Service,2,0.58,,2,"Santa Barbara
(34.4294089, -119.7232325)",1
42 - Santa Barbara,10843,Santa Barbara Cottage Hospital,BLD-00904,Surgery Wing (Building G),In Service,4,,,3,"Santa Barbara
(34.4294089, -119.7232325)",1
42 - Santa Barbara,10843,Santa Barbara Cottage Hospital,BLD-00905,Building H,Not an Independent Building,N/A,,,NYA,"Santa Barbara
(34.4294089, -119.7232325)",1
42 - Santa Barbara,10843,Santa Barbara Cottage Hospital,BLD-00906,Centennial Wing (Building I),In Service,4,,,2,"Santa Barbara
(34.4294089, -119.7232325)",1
42 - Santa Barbara,10843,Santa Barbara Cottage Hospital,BLD-00907,Cancer Center (Building K),In Service,5s,,,3,"Santa Barbara
(34.4294089, -119.7232325)",1
42 - Santa Barbara,10843,Santa Barbara Cottage Hospital,BLD-05285,D & T Building,Under Construction,5s,,,NYA,"Santa Barbara
(34.4294089, -119.7232325)",1
42 - Santa Barbara,10843,Santa Barbara Cottage Hospital,BLD-05286,"D & T ""B""",Not an Independent Building,N/A,,,NYA,"Santa Barbara
(34.4294089, -119.7232325)",1
42 - Santa Barbara,10843,Santa Barbara Cottage Hospital,BLD-05287,Pavilion E,Under Construction,5s,,,NYA,"Santa Barbara
(34.4294089, -119.7232325)",1
42 - Santa Barbara,10843,Santa Barbara Cottage Hospital,BLD-05288,Pavilion F,Under Construction,5s,,,NYA,"Santa Barbara
(34.4294089, -119.7232325)",1
42 - Santa Barbara,10843,Santa Barbara Cottage Hospital,BLD-05289,New Central Plant,In Service,5,,,4,"Santa Barbara
(34.4294089, -119.7232325)",1
42 - Santa Barbara,10843,Santa Barbara Cottage Hospital,BLD-05292,Medical Gas Yard,Under Construction,N/A,,,NYA,"Santa Barbara
(34.4294089, -119.7232325)",1
42 - Santa Barbara,10848,Santa Ynez Valley Cottage Hospital,BLD-00896,Hospital Building,In Service,1,,,2,"Solvang
(34.6020927, -120.1258926)",1
42 - Santa Barbara,10848,Santa Ynez Valley Cottage Hospital,BLD-00897,Emergency Services Building,In Service,4,,,2,"Solvang
(34.6020927, -120.1258926)",1
42 - Santa Barbara,10848,Santa Ynez Valley Cottage Hospital,BLD-03116,ER Canopy,In Service,5s,,,4,"Solvang
(34.6020927, -120.1258926)",1
42 - Santa Barbara,10848,Santa Ynez Valley Cottage Hospital,BLD-03256,Patient Unit and Radiology Department,Under Construction,5s,,,NYA,"Solvang
(34.6020927, -120.1258926)",1
43 - Santa Clara,16713,Children's Recovery Center of Northern California,BLD-03912,Main Building,In Service,5,,,2,"Campbell
(37.2597503, -121.9469628)",1
43 - Santa Clara,10883,El Camino Hospital,BLD-02254,1 - Orchard Pavilion,In Service,3s,,,1,"Mountain View
(37.369339, -122.0803909)",1
43 - Santa Clara,10883,El Camino Hospital,BLD-02255,2 - Willow Pavilion,In Service,3,,,1,"Mountain View
(37.369339, -122.0803909)",1
43 - Santa Clara,10883,El Camino Hospital,BLD-02256,4 - Laundry & Laboratory Addition,No Acute Care - OSHPD Bldg,N/A,,,1,"Mountain View
(37.369339, -122.0803909)",1
43 - Santa Clara,10883,El Camino Hospital,BLD-02257,5 - Unit A Expansion,No Acute Care - OSHPD Bldg,N/A,,,1,"Mountain View
(37.369339, -122.0803909)",1
43 - Santa Clara,10883,El Camino Hospital,BLD-02258,6 - Compactor Addition,No Acute Care - OSHPD Bldg,N/A,,,1,"Mountain View
(37.369339, -122.0803909)",1
43 - Santa Clara,10883,El Camino Hospital,BLD-02259,7 - North Addition - South Half,No Acute Care - OSHPD Bldg,N/A,,,1,"Mountain View
(37.369339, -122.0803909)",1
43 - Santa Clara,10883,El Camino Hospital,BLD-02260,8 - Surgical Wing,No Acute Care - OSHPD Bldg,N/A,,,1,"Mountain View
(37.369339, -122.0803909)",1
43 - Santa Clara,10883,El Camino Hospital,BLD-02261,9 - Original Hospital,In Service,1,,,1,"Mountain View
(37.369339, -122.0803909)",1
43 - Santa Clara,10883,El Camino Hospital,BLD-02262,10 - Central Plant,In Service,3s,,,1,"Mountain View
(37.369339, -122.0803909)",1
43 - Santa Clara,10883,El Camino Hospital,BLD-02263,11 - Psychiatric Wings,Acute Psych Only,N/A,,,1,"Mountain View
(37.369339, -122.0803909)",1
43 - Santa Clara,10883,El Camino Hospital,BLD-02264,13a - South Addition,Not an Independent Building,N/A,,,NYA,"Mountain View
(37.369339, -122.0803909)",1
43 - Santa Clara,10883,El Camino Hospital,BLD-02265,14 - South Addition,Not an Independent Building,N/A,,,NYA,"Mountain View
(37.369339, -122.0803909)",1
43 - Santa Clara,10883,El Camino Hospital,BLD-03529,12 - Psychiatric Wings,Not an Independent Building,N/A,,,NYA,"Mountain View
(37.369339, -122.0803909)",1
43 - Santa Clara,10883,El Camino Hospital,BLD-03530,7A - North Addition - North Half,No Acute Care - OSHPD Bldg,N/A,,,1,"Mountain View
(37.369339, -122.0803909)",1
